,name,PM25RT
1030,WestRock Coated Board,0.0004
1031,WestRock Demopolis Mill,
1032,WestRock Demopolis Mill,
1033,WestRock Demopolis Mill,
1034,WestRock Demopolis Mill,0.0187
1035,WestRock Demopolis Mill,0.0074
1036,WestRock Demopolis Mill,
1037,WestRock Demopolis Mill,0.0067
1038,WestRock Demopolis Mill,
1039,Wheeler Dam,
1040,Wheeler Dam,
1041,Wheeler Dam,
1042,Wheeler Dam,
1043,Wheeler Dam,
1044,Wheeler Dam,
1045,Wheeler Dam,
1046,Wheeler Dam,
1047,Wheeler Dam,
1048,Wheeler Dam,
1049,Wheeler Dam,
1050,Widows Creek,
1051,Widows Creek,
1052,Widows Creek,
1053,Widows Creek,
1054,Widows Creek,
1055,Widows Creek,
1056,Widows Creek,
1057,Widows Creek,
1058,Wilson Dam,
1059,Wilson Dam,
1060,Wilson Dam,
1061,Wilson Dam,
1062,Wilson Dam,
1063,Wilson Dam,
1064,Wilson Dam,
1065,Wilson Dam,
1066,Wilson Dam,
1067,Wilson Dam,
1068,Wilson Dam,
1069,Wilson Dam,
1070,Wilson Dam,
1071,Wilson Dam,
1072,Wilson Dam,
1073,Wilson Dam,
1074,Wilson Dam,
1075,Wilson Dam,
1076,Wilson Dam,
1077,Wilson Dam,
1078,Wilson Dam,
1079,Yates Dam,
1080,Yates Dam,
1081,Yellowhammer Gas Plant,0.001
1082,Archer Daniels Midland Little Rock,
1083,Archer Daniels Midland Little Rock,
1084,Archer Daniels Midland Little Rock,
1085,Archer Daniels Midland Little Rock,
1086,Arkansas Nuclear One,
1087,Arkansas Nuclear One,
1088,Ashdown,
1089,Ashdown,0.0151
1090,Ashdown,0.0073
1091,Ashdown,0.0057
1092,Ashdown,0.0057
1093,Beaver Dam,
1094,Beaver Dam,
1095,Big Creek Solar LLC,
1096,Blakely Mountain,
1097,Blakely Mountain,
1098,Branch Solar Farm,
1099,Bull Shoals,
1100,Bull Shoals,
1101,Bull Shoals,
1102,Bull Shoals,
1103,Bull Shoals,
1104,Bull Shoals,
1105,Bull Shoals,
1106,Bull Shoals,
1107,Carl Bailey,0.0824
1108,Carpenter,
1109,Carpenter,
1110,Cecil Lynch,
1111,Cecil Lynch,
1112,Cecil Lynch,
1113,Chicot Solar,
1114,City of Paris Solar,
1115,City Water & Light - City of Jonesboro,0.0541
1116,City Water & Light - City of Jonesboro,0.0374
1117,City Water & Light - City of Jonesboro,0.0434
1118,Clearwater Paper APP CB,0.0074
1119,Clearwater Paper APP CB,0.0067
1120,Columbia Flooring Melbourne,
1121,Dam 2,
1122,Dam 2,
1123,Dam 2,
1124,Dardanelle,
1125,Dardanelle,
1126,Dardanelle,
1127,Dardanelle,
1128,Degray,
1129,Degray,
1130,Dell Power Plant,0.0051
1131,Dell Power Plant,0.005
1132,Elkins Generating Center,0.001
1133,Elkins Generating Center,0.001
1134,Elkins Generating Center,0.001
1135,Ellis Hydro,
1136,Ellis Hydro,
1137,Ellis Hydro,
1138,FECC Solar Benton,
1139,Flint Creek Power Plant,0.0022
1140,Forrest City- Eldridge Road,
1141,Forrest City- Prison Site,
1142,Fourche Creek Wastewater,
1143,Fourche Creek Wastewater,
1144,Fourche Creek Wastewater,
1145,Fourche Creek Wastewater,0.0147
1146,Fulton,0.0065
1147,Genova Arkansas I LLC,
1148,Genova Arkansas I LLC,
1149,Genova Arkansas I LLC,
1150,Georgia-Pacific Crossett LLC,
1151,Georgia-Pacific Crossett LLC,0.0074
1152,Georgia-Pacific Crossett LLC,0.0074
1153,Georgia-Pacific Crossett LLC,
1154,Georgia-Pacific Crossett LLC,0.0074
1155,Greers Ferry Lake,
1156,Greers Ferry Lake,
1157,Hamilton Moses,
1158,Hamilton Moses,
1159,Happy Solar 1,
1160,Harry D. Mattison Power Plant,0.0065
1161,Harry D. Mattison Power Plant,0.0065
1162,Harry D. Mattison Power Plant,0.0065
1163,Harry D. Mattison Power Plant,0.0065
1164,Harvey Couch,
1165,Harvey Couch,
1166,Hot Spring Energy Facility,0.0026
1167,Hot Spring Energy Facility,0.0026
1168,Hot Springs 2020,
1169,Independence,0.0121
1170,Independence,0.0101
1171,John W. Turk Jr. Power Plant,0.0076
1172,Lake Catherine,0.0075
1173,Lee Creek Water Treatment Facility,
1174,Mabelvale,
1175,Mabelvale,
1176,Mabelvale,
1177,Mabelvale,
1178,Magnet Cove Generating Station,0.0052
1179,Magnet Cove Generating Station,0.0051
1180,McClellan,0.0099
1181,Municipal Light,
1182,Municipal Light,
1183,Municipal Light,
1184,Municipal Light,
1185,Municipal Light,
1186,Murray,
1187,Murray,
1188,Narrows (AR),
1189,Narrows (AR),
1190,Narrows (AR),
1191,Noland Wastewater Treatment Plant Hybrid,
1192,Noland Wastewater Treatment Plant Hybrid,
1193,Norfork,
1194,Norfork,
1195,Osceola (AR),
1196,Osceola (AR),
1197,Osceola (AR),
1198,Osceola (AR),
1199,Osceola (AR),
1200,Osceola (AR),
1201,Oswald Generating Station,0.0043
1202,Oswald Generating Station,0.0043
1203,Oswald Generating Station,0.003
1204,Oswald Generating Station,0.003
1205,Oswald Generating Station,0.0051
1206,Oswald Generating Station,0.0053
1207,Oswald Generating Station,0.006
1208,Ozark,
1209,Ozark,
1210,Ozark,
1211,Ozark,
1212,Ozark,
1213,Ozarks Natural Energy Community Solar,
1214,Paragould,
1215,Paragould,
1216,Paragould,
1217,Paragould,
1218,Paragould,
1219,Paragould Reciprocating,0.0004
1220,Paragould Reciprocating,0.0004
1221,Paragould Reciprocating,0.0004
1222,Paragould Turbine,0.001
1223,Paragould Turbine,0.001
1224,Paragould Turbine,0.001
1225,Paragould Turbine,0.001
1226,Paragould Turbine,
1227,Pine Bluff Energy Center,0.0004
1228,Pine Bluff Mill,0.0074
1229,Pine Bluff Mill,0.0074
1230,Pine Bluff Mill,
1231,Pine Bluff Mill,0.0067
1232,Pine Bluff Mill,0.0067
1233,Pine Bluff Mill,0.0067
1234,Plum Point Energy Station,0.0056
1235,Remmel,
1236,Remmel,
1237,Remmel,
1238,Riceland Foods Cogeneration Plant,
1239,Riceland Foods Cogeneration Plant,
1240,Robert E Ritchie,
1241,Robert E Ritchie,
1242,Robert E Ritchie,
1243,Scenic Hill Solar III,
1244,"Scenic Hill Solar IV, LLC",
1245,Searcy Solar Hybrid,
1246,Searcy Solar Hybrid,
1247,SR Camden,
1248,Stuttgart Solar,
1249,Thomas Fitzhugh,0.0065
1250,Two Pine Landfill Gas Recovery,0.0147
1251,Two Pine Landfill Gas Recovery,0.0147
1252,Two Pine Landfill Gas Recovery,0.0147
1253,Two Pine Landfill Gas Recovery,0.0147
1254,Two Pine Landfill Gas Recovery,0.0147
1255,Two Pine Landfill Gas Recovery,0.0147
1256,Two Pine Landfill Gas Recovery,
1257,UA Central Utility Plant,0.001
1258,Union Power Station,0.0234
1259,Union Power Station,0.023
1260,Union Power Station,0.0254
1261,Union Power Station,0.0272
1262,Union Power Station,0.0362
1263,Union Power Station,0.0358
1264,Union Power Station,0.0336
1265,Union Power Station,0.0327
1266,Waste Management Eco Vista LFGTE,0.0147
1267,Waste Management Eco Vista LFGTE,0.0147
1268,Waste Management Eco Vista LFGTE,0.0147
1269,Waste Management Eco Vista LFGTE,0.0147
1270,Waste Management Eco Vista LFGTE,0.0147
1271,Westside Wastewater Treatment Plant Hybrid,
1272,Westside Wastewater Treatment Plant Hybrid,
1273,Whillock,
1274,Whillock,
1275,Whillock,
1276,White Bluff,0.0151
1277,White Bluff,0.0133
1278,White River Lock and Dam 1,
1279,White River Lock and Dam 2,
1280,White River Lock and Dam 3,
1281,Actus Lend Lease DMAFB,
1282,AES ES GILBERT,
1283,Agua Caliente Solar Project,
1284,Agua Caliente Solar Project,
1285,Agua Caliente Solar Project,
1286,Agua Caliente Solar Project,
1287,Agua Fria Generating Station,0.0073
1288,Agua Fria Generating Station,0.0073
1289,Agua Fria Generating Station,0.0066
1290,Agua Fria Generating Station,
1291,Amazon TUS2,
1292,Amphitheater High School Solar,
1293,Apache Solar 1,
1294,Apache Station,0.1294
1295,Apache Station,0.0152
1296,Apache Station,0.0187
1297,Apache Station,0.0215
1298,APS Saguaro Power Plant,0.0066
1299,APS Saguaro Power Plant,
1300,APS West Phoenix Power Plant,0.0032
1301,APS West Phoenix Power Plant,0.0019
1302,APS West Phoenix Power Plant,0.0019
1303,Arizona State University CHP,0.0004
1304,Arizona State University CHP,
1305,Arizona Western College PV,
1306,Arizona Western College PV,
1307,Arizona Western College PV,
1308,Arizona Western College PV,
1309,Arizona Western College PV,
1310,Arizona Western College PV,
1311,Arizona Western College PV,
1312,Arlington Valley Energy Facility,0.0017
1313,Arlington Valley Energy Facility,0.0022
1314,Arlington Valley Solar Energy I,
1315,Arlington Valley Solar Energy II,
1316,Arlington Valley Solar Energy II,
1317,Arlington Valley Solar Energy II,
1318,Arlington Valley Solar Energy II,
1319,Arlington Valley Solar Energy II,
1320,Atlas,
1321,Atlas,
1322,Avalon Solar,
1323,Avalon Solar II,
1324,Avra Valley Solar,
1325,AZ State University - Tempe Campus Solar,
1326,AZ State University - Tempe Campus Solar,
1327,AZ State University - Tempe Campus Solar,
1328,AZ State University - Tempe Campus Solar,
1329,AZ State University - Tempe Campus Solar,
1330,AZ State University - Tempe Campus Solar,
1331,AZ State University - Tempe Campus Solar,
1332,AZ State University - Tempe Campus Solar,
1333,AZ State University - Tempe Campus Solar,
1334,AZ State University - Tempe Campus Solar,
1335,AZ State University - Tempe Campus Solar,
1336,Badger 1,
1337,Black Mountain Generating Station,0.0071
1338,Black Mountain Generating Station,0.0075
1339,Black Mountain Solar LLC,
1340,Bonnybrooke PV,
1341,Broadway 2 - Tucson Phase II,
1342,"Buckeye Generation Center, LLC",
1343,"Buckeye Generation Center, LLC",
1344,"Buckeye Generation Center, LLC",
1345,"Buckeye Generation Center, LLC",
1346,"Buckeye Generation Center, LLC",
1347,"Buckeye Generation Center, LLC",
1348,Buckeye Union HS District 201,
1349,Canyon Del Oro High School Solar,
1350,Canyon Del Oro High School Solar,
1351,Canyon Del Oro High School Solar,
1352,Canyon Del Oro High School Solar,
1353,"Central Line Solar, LLC",
1354,Childs,
1355,Childs,
1356,Childs,
1357,Chino Solar Valley,
1358,Cholla,0.008
1359,Cholla,0.007
1360,Cholla,0.012
1361,Cogeneration 1,0.0004
1362,Cogeneration 2,0.0004
1363,Cogenra - TEP,
1364,"Concord Blue Eagar, LLC",
1365,"Concord Blue Eagar, LLC",
1366,Coolidge Generating Station,0.0
1367,Coolidge Generating Station,0.0029
1368,Coolidge Generating Station,0.0029
1369,Coolidge Generating Station,0.0028
1370,Coolidge Generating Station,0.0024
1371,Coolidge Generating Station,0.0027
1372,Coolidge Generating Station,0.0028
1373,Coolidge Generating Station,0.0025
1374,Coolidge Generating Station,0.0027
1375,Coolidge Generating Station,0.0025
1376,Coolidge Generating Station,0.0027
1377,Coolidge Generating Station,0.0027
1378,Copper Crossing Energy Center,
1379,Copper Crossing Energy Center,
1380,Copper Crossing Energy Center,
1381,Copper Crossing Energy Center,
1382,Copper Crossing Energy Center,
1383,Copper Crossing Energy Center,
1384,Copper Crossing Energy Center,
1385,Copper Crossing Energy Center,
1386,Copper Crossing Energy Center,
1387,Coronado Generating Station,0.0291
1388,Coronado Generating Station,0.0275
1389,Cotton Center Solar Hybrid,
1390,Cotton Center Solar Hybrid,
1391,Crosscut,
1392,Crosscut,
1393,Crosscut,
1394,Crosscut,
1395,Crosscut,
1396,Davis Dam,
1397,Davis Dam,
1398,Davis Dam,
1399,Davis Dam,
1400,Davis Dam,
1401,Davis Monthan AFB (AZ) West Airfield,
1402,De Moss Petrie Generating Station,0.0078
1403,Desert Basin Generating Station,0.0062
1404,Desert Basin Generating Station,0.0062
1405,Desert Star Hybrid,
1406,Desert Star Hybrid,
1407,Dolan Springs,
1408,Douglas,0.018
1409,Dry Lake Solar,
1410,Dry Lake Wind LLC,
1411,East Line Solar,
1412,El Sol BESS,
1413,Estrella Mountain PV,
1414,FirstEnergy,
1415,FirstEnergy,
1416,FirstEnergy,
1417,FirstEnergy,
1418,FirstEnergy,
1419,FirstEnergy,
1420,Foothills Solar Plant Hybrid,
1421,Foothills Solar Plant Hybrid,
1422,Foothills Solar Plant Hybrid,
1423,Fort Huachuca Solar PV Project,
1424,Fort Huachuca Solar PV Project,
1425,FRB Solar Farm,
1426,"Gato Montes Solar, LLC",
1427,Gila Bend Hybrid,
1428,Gila Bend Hybrid,
1429,Gila Bend Power Generation Station,
1430,Gila Bend Power Generation Station,
1431,Gila Bend Power Generation Station,
1432,Gila Bend Power Generation Station,
1433,Gila River Power Block 2,0.0004
1434,Gila River Power Block 2,0.0004
1435,Gila River Power Block 2,0.0062
1436,Gila River Power Block 2,0.0062
1437,Gila River Power Station,0.0021
1438,Gila River Power Station,0.0038
1439,Gila River Power Station,0.0025
1440,Gila River Power Station,0.0024
1441,Gila River Power Station,0.002
1442,Gila River Power Station,0.0019
1443,Gila River Power Station,0.0036
1444,Gila River Power Station,0.0059
1445,"Gilbert Solar Facility I, LLC",
1446,Glen Canyon Dam,
1447,Glen Canyon Dam,
1448,Glen Canyon Dam,
1449,Glen Canyon Dam,
1450,Glen Canyon Dam,
1451,Glen Canyon Dam,
1452,Glen Canyon Dam,
1453,Glen Canyon Dam,
1454,Glendale Energy Power Plant,
1455,Glendale Energy Power Plant,
1456,Gray Hawk Solar,
1457,Griffith Energy Project,0.0063
1458,Griffith Energy Project,0.0017
1459,Headgate Rock,
1460,Headgate Rock,
1461,Headgate Rock,
1462,Hoover Dam (AZ),
1463,Hoover Dam (AZ),
1464,Hoover Dam (AZ),
1465,Hoover Dam (AZ),
1466,Hoover Dam (AZ),
1467,Hoover Dam (AZ),
1468,Hoover Dam (AZ),
1469,Hoover Dam (AZ),
1470,Hoover Dam (AZ),
1471,Hoover Dam (AZ),
1472,Horse Mesa,
1473,Horse Mesa,
1474,Horse Mesa,
1475,Horse Mesa,
1476,Hyder II Hybrid,
1477,Hyder II Hybrid,
1478,Hyder Solar Hybrid,
1479,Hyder Solar Hybrid,
1480,Hyder Solar Hybrid,
1481,Intel - Ocotillo Campus Solar,
1482,Intel - Ocotillo Campus Solar,
1483,IRC Generator Facility,
1484,IRC Generator Facility,
1485,Iron Horse Battery Storage Hybrid,
1486,Iron Horse Battery Storage Hybrid,
1487,Irving,
1488,Irvington Generating Station,0.009
1489,Irvington Generating Station,0.0073
1490,Jacobson 5 MW Solar,
1491,Jewish Community Center PV,
1492,Kayenta Solar Project,
1493,Kayenta Solar Project,
1494,Kingman 1,
1495,Kingman 1,
1496,Kyrene Generating Station,0.0062
1497,La Paz Solar Tower,
1498,La Senita,
1499,Lake Pleasant WTP,
1500,Luke Solar,
1501,Macys Goodyear,
1502,Mesa Carport PV,
1503,Mesa Carport PV,
1504,Mesa Solar Array,
1505,Mesquite Generating Station,0.0028
1506,Mesquite Generating Station,0.0056
1507,Mesquite Generating Station,0.0039
1508,Mesquite Generating Station,0.0045
1509,Mesquite Solar 1,
1510,Mesquite Solar 1,
1511,Mesquite Solar 1,
1512,Mesquite Solar 1,
1513,Mesquite Solar 1,
1514,Mesquite Solar 1,
1515,Mesquite Solar 1,
1516,Mesquite Solar 1,
1517,Mesquite Solar 1,
1518,Mesquite Solar 1,
1519,Mesquite Solar 1,
1520,Mesquite Solar 1,
1521,"Mesquite Solar 2, LLC",
1522,"Mesquite Solar 3, LLC",
1523,Mohave County Wind Farm,
1524,Mohave Electric at Fort Mohave,
1525,Mohave Electric Cooperative at Joy Lane,
1526,Mormon Flat,
1527,Mormon Flat,
1528,Navajo,
1529,Navajo,
1530,Navajo,
1531,New Harquahala Generating Company,
1532,New Harquahala Generating Company,
1533,New Harquahala Generating Company,
1534,North Loop,0.001
1535,North Loop,0.001
1536,North Loop,0.001
1537,North Loop,0.001
1538,Northwest Regional,0.0147
1539,Northwest Regional,0.0147
1540,Novo BioPower Plant,0.0187
1541,Ocotillo Power Plant,0.0078
1542,Ocotillo Power Plant,0.0078
1543,Ocotillo Power Plant,0.0078
1544,Ocotillo Power Plant,0.0078
1545,Ocotillo Power Plant,0.0078
1546,Ocotillo Power Plant,
1547,Ocotillo Power Plant,
1548,Ocotillo Power Plant,
1549,OE_AZ1,
1550,Palo Verde,
1551,Palo Verde,
1552,Palo Verde,
1553,Paloma Solar Hybrid,
1554,Paloma Solar Hybrid,
1555,Paradise Valley H.S. PV,
1556,Perrin Ranch Wind LLC,
1557,Phoenix Airport East Economy Lot,
1558,Phoenix Airport Rental Car Center,
1559,"Picture Rocks Solar, LLC",
1560,Pima Community College,
1561,Pima Community College - East Campus,
1562,Pima Community College NW,
1563,Pima Energy Storage System,
1564,Pinal Central Energy Center Hybrid,
1565,Pinal Central Energy Center Hybrid,
1566,"Poseidon Solar, LLC",
1567,"Poseidon Wind, LLC",
1568,Prairie Fire,
1569,Prescott Airport,
1570,Prescott Airport,
1571,Prescott Solar Plant,
1572,Punkin Center Battery Storage,
1573,Queen Creek Solar Farm,
1574,RE Ajo 1 LLC,
1575,RE Bagdad Solar I LLC,
1576,RE Gillespie 1 LLC,
1577,Red Antelope Solar & Energy Storage Farm,
1578,Red Antelope Solar & Energy Storage Farm,
1579,Red Horse 2,
1580,Red Horse 2,
1581,Red Horse III,
1582,Red Rock,
1583,Redhawk Generating Facility,0.005
1584,Redhawk Generating Facility,0.004
1585,Redhawk Generating Facility,0.005
1586,Redhawk Generating Facility,0.004
1587,Rio Rico Solar,
1588,Roger Road WWTP,
1589,Roosevelt,
1590,Saddle Mountain Solar I,
1591,Saint Solar,
1592,Sandstone Solar,
1593,Santan,0.003
1594,Santan,0.002
1595,Santan,0.003
1596,Solana Generating Station,
1597,Solana Generating Station,
1598,South Consolidated,
1599,"South Point Energy Center, LLC",0.0062
1600,"South Point Energy Center, LLC",0.0062
1601,Springerville Generating Station,0.0041
1602,Springerville Generating Station,0.0035
1603,Springerville Generating Station,0.0121
1604,Springerville Generating Station,0.0082
1605,Springerville Generating Station,
1606,Springerville Generating Station,
1607,Springerville Generating Station,
1608,Stewart Mountain,
1609,Sulphur Springs,
1610,Sun Streams 2,
1611,"Sun Streams, LLC",
1612,Sundance Power Plant,0.006
1613,Sundance Power Plant,0.006
1614,Sundance Power Plant,0.006
1615,Sundance Power Plant,0.006
1616,Sundance Power Plant,0.006
1617,Sundance Power Plant,0.006
1618,Sundance Power Plant,0.006
1619,Sundance Power Plant,0.006
1620,Sundance Power Plant,0.006
1621,Sundance Power Plant,0.006
1622,T0588 Phoenix - AZ,
1623,TAA Solar Facility,
1624,Tech Park Solar,
1625,Tri Cities,
1626,Tri Cities,
1627,Tri Cities,
1628,Tri Cities,
1629,Tri Cities,
1630,UASTP I,
1631,Union HS at Casa Grande,
1632,University of Arizona - Biosphere 2,0.31
1633,University of Arizona - Biosphere 2,0.0004
1634,Valencia,0.001
1635,Valencia,0.001
1636,Valencia,0.001
1637,Valencia,0.001
1638,Valencia Solar,
1639,Vista Grande HS at Casa Grande,
1640,Waddell,
1641,Waddell,
1642,Waddell,
1643,Waddell,
1644,Walmart Casa Grande,
1645,Walmart Casa Grande,
1646,Western Renewable Energy,
1647,White Wing Solar,
1648,Wilmot Energy Center LLC,
1649,Wilmot Energy Center LLC,
1650,Yucca Power Plant,0.0075
1651,Yucca Power Plant,0.005
1652,Yucca Power Plant,0.003
1653,Yuma Cogeneration Associates,0.0066
1654,1420 Coil Av #C,
1655,2081 Terzian Solar Project,
1656,2097 Helton Solar Project,
1657,2127 Harris Solar Project,
1658,2555 E Olympic Bl,
1659,85 A,
1660,85 B,
1661,A G Wishon,
1662,A G Wishon,
1663,A G Wishon,
1664,A G Wishon,
1665,ABEC #2 dba West-Star Dairy,0.0147
1666,ABEC #3 dba Lakeview Dairy,0.0147
1667,ABEC #4 dba CE&S Dairy,0.0147
1668,ABEC Bidart-Old River LLC,0.0147
1669,ABEC Bidart-Old River LLC,0.0147
1670,Acorn I Energy Storage LLC,
1671,"Adelanto Solar II, LLC",
1672,Adelanto Solar Project,
1673,"Adelanto Solar, LLC",
1674,Adera Solar,
1675,Adobe San Jose,0.0
1676,Adobe San Jose,0.0
1677,Adobe Solar,
1678,AEC- Santa Rosa Solar,
1679,Aera San Ardo Cogen Facility,0.001
1680,Aera San Ardo Cogen Facility,0.001
1681,Aera South Belridge Cogen Facility,
1682,Aera South Belridge Cogen Facility,
1683,Aera South Belridge Cogen Facility,
1684,Aerojet I,
1685,Aerojet II,
1686,Aerolease,
1687,AES Alamitos,0.0077
1688,AES Alamitos,0.0076
1689,AES Alamitos,0.0073
1690,AES Alamitos,0.0062
1691,AES Alamitos,0.0062
1692,AES Alamitos Energy Center,0.0062
1693,AES Alamitos Energy Center,0.0062
1694,AES Alamitos Energy Center,
1695,AES Alamitos Energy Center,
1696,"AES ES ALAMITOS, LLC",
1697,AES Huntington Beach,0.0073
1698,AES Huntington Beach,0.0062
1699,AES Huntington Beach,0.0062
1700,AES Huntington Beach Energy Project,0.0062
1701,AES Huntington Beach Energy Project,0.0062
1702,AES Huntington Beach Energy Project,
1703,AES Huntington Beach Energy Project,
1704,AES Redondo Beach,0.0007
1705,AES Redondo Beach,0.0019
1706,AES Redondo Beach,0.0011
1707,Agnews Power Plant,0.0062
1708,Agnews Power Plant,
1709,AGT000 Stevens Creek Fuel Cell,0.0
1710,AGT000 Stevens Creek Fuel Cell,0.0
1711,Agua Mansa Power,0.0078
1712,Aidlin Geothermal Power Plant,
1713,Aidlin Geothermal Power Plant,
1714,Alameda,0.001
1715,Alameda,0.001
1716,Alamo,
1717,Alamo Solar,
1718,Algonquin Power Sanger,0.0134
1719,"Algonquin SKIC 10 Solar, LLC",
1720,Algonquin SKIC20 Solar LLC,
1721,Allergan,
1722,Almond,
1723,Almond Power Plant,0.0042
1724,Almond Power Plant,0.0041
1725,Almond Power Plant,0.0048
1726,Almond Power Plant,0.0048
1727,Alpaugh 50,
1728,Alpaugh North,
1729,Alpine Solar,
1730,Alpine Solar,
1731,Alta Mesa Project Phase IV,
1732,Alta Mesa Repower LLC,
1733,Alta Mesa Repower LLC,
1734,Alta Powerhouse,
1735,Alta Powerhouse,
1736,Alta Wind Energy Center I,
1737,Alta Wind Energy Center II,
1738,Alta Wind Energy Center III,
1739,Alta Wind Energy Center IV,
1740,Alta Wind Energy Center V,
1741,Alta Wind VIII,
1742,Alta Wind X,
1743,Alta Wind XI,
1744,AltaGas Ripon Energy Inc.,0.001
1745,Altamont Gas Recovery,0.0216
1746,Altamont Gas Recovery,0.0216
1747,Altamont Gas Recovery,
1748,Altamont Gas Recovery,
1749,Altamont Midway Ltd,
1750,Altech III,
1751,Altech III,
1752,Alticor Inc - Solar Project,
1753,Alvarado Hydro Facility,
1754,Alvarado Hydro Facility,
1755,Amazon - Moreno Valley,
1756,Amazon - Patterson PV,
1757,Amazon - Stockton - Roof (SCK1) - (CA),
1758,Amazon PSP1,
1759,Amazon San Bernardino,0.0
1760,Amedee Geothermal Venture I,
1761,Amedee Geothermal Venture I,
1762,Ameresco Butte County,0.0147
1763,Ameresco Chiquita Canyon,0.0216
1764,Ameresco Chiquita Canyon,0.0216
1765,Ameresco Forward,0.0147
1766,Ameresco Forward,0.0147
1767,Ameresco Johnson Canyon,0.0147
1768,Ameresco Keller Canyon,0.0147
1769,Ameresco Keller Canyon,0.0147
1770,Ameresco Ox Mountain,0.0147
1771,Ameresco Ox Mountain,0.0147
1772,Ameresco Ox Mountain,0.0147
1773,Ameresco Ox Mountain,0.0147
1774,Ameresco Ox Mountain,0.0147
1775,Ameresco Ox Mountain,0.0147
1776,Ameresco San Joaquin,0.0147
1777,Ameresco San Joaquin,0.0147
1778,Ameresco Santa Cruz Energy,0.0147
1779,Ameresco Santa Cruz Energy,0.0147
1780,Ameresco Santa Cruz Energy,0.0147
1781,Ameresco Vasco Road,0.0147
1782,Ameresco Vasco Road,0.0147
1783,American Canyon Solar,
1784,American Canyon Solar,
1785,American Canyon Solar,
1786,"American Kings Solar, LLC",
1787,Ampersand Chowchilla Biomass LLC,0.0187
1788,Anaheim GT,
1789,Anaheim Solar Energy Plant,
