,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red,cum_red,cum_red_prev,ori_rep,cum_emission,new_capacity
227,Hawthorn,MO,39.1306,-94.4778,1969,Coal,1045,2381292000.0,22713664.04,2263843.506,Gas,-55.68179047346613,1451265.2494881323,0.052696410620135394,0.05124514537064727,Coal→Gas,92973977.80000001,1607.6923076923078
851,Pratt & Whitney,CT,41.748327,-72.636693,1992,Gas_SC,25,85790000.0,985538.778,58569.66,Gas,-55.435693116135575,29295.17848905841,0.052725705798624456,0.052696410620135394,Gas_SC→Gas,93032547.46000001,38.46153846153846
479,R M Schahfer,IN,41.2164,-87.0261,1976,Coal,2200,3160356000.0,36912136.116,3810973.865,Gas,-54.907361624090626,2732552.3323039594,0.05545825813092841,0.052725705798624456,Coal→Gas,96843521.325,3384.6153846153848
105,Kincaid Generation LLC,IL,39.590556,-89.496389,1967,Coal,1318,1624422000.0,16187689.842,1697765.107,Gas,-54.122479942840066,1143456.774968682,0.0566017149058971,0.05545825813092841,Coal→Gas,98541286.432,2027.6923076923076
280,East River,NY,40.7281,-73.9742,1951,Gas_SC,716,2593206000.0,36564742.325,2173868.175,Gas,-53.820685672586464,1288977.6154818414,0.057890692521378934,0.0566017149058971,Gas_SC→Gas,100715154.607,1101.5384615384614
244,Lon Wright,NE,41.4281,-96.4623,1957,Coal,211,327347000.0,3305806.129,340384.907,Gas,-53.566499041355975,228682.9172673715,0.05811937543864631,0.057890692521378934,Coal→Gas,101055539.514,324.6153846153846
483,Sooner,OK,36.45307,-97.05279,1979,Coal,2088,2562602000.0,26416800.709,2765181.454,Gas,-53.32273474197954,1890734.0257577577,0.06001010946440407,0.05811937543864631,Coal→Gas,103820720.968,3212.3076923076924
234,Sioux,MO,38.915479,-90.290247,1967,Coal,1098,3014662000.0,30181257.813,3165411.165,Gas,-51.62467214578103,2136705.4069776405,0.062146814871381705,0.06001010946440407,Coal→Gas,106986132.133,1689.2307692307693
215,Allen S King,MN,45.03,-92.7786,1958,Coal,598,894925000.0,8883284.94,931679.661,Gas,-51.166649310272895,626300.6498544188,0.06277311552123613,0.062146814871381705,Coal→Gas,107917811.794,920.0
373,Gallatin (TN),TN,36.3156,-86.4006,1956,Coal,1914,2765308000.0,27983225.26,2853724.553,Gas,-50.9430560999875,1910106.9062106435,0.06468322242744677,0.06277311552123613,Coal→Gas,110771536.347,2944.6153846153848
393,Nichols,TX,35.283357,-101.746423,1960,Gas_SC,473,1351105000.0,14264860.448,847745.3369999999,Gas,-48.99386695581271,386702.1111946526,0.06506992453864142,0.06468322242744677,Gas_SC→Gas,111619281.684,727.6923076923077
255,Fort Churchill,NV,39.1281,-119.1322,1968,Gas_SC,230,660444000.0,7254595.796,431131.175,Gas,-47.86781913753525,205765.09891872815,0.06527568963756016,0.06506992453864142,Gas_SC→Gas,112050412.859,353.84615384615387
138,Muscatine Plant #1,IA,41.3917,-91.0569,1958,Coal,293,811937000.0,9568391.947,1003529.785,Gas,-47.59764915871839,726469.1171535216,0.06600215875471369,0.06527568963756016,Coal→Gas,113053942.644,450.7692307692308
348,Shawville,PA,41.06755,-78.366228,1954,Gas_SC,632,1481276000.0,15157043.114,900764.211,Gas,-47.513220806312646,395302.1889158233,0.06639746094362951,0.06600215875471369,Gas_SC→Gas,113954706.85499999,972.3076923076924
580,Interstate,IL,39.8233,-89.5891,1997,Gas_SC,138,28619000.0,357420.039,21265.749,Gas,-46.76226434778886,11499.967599351468,0.06640896091122886,0.06639746094362951,Gas_SC→Gas,113975972.60399999,212.3076923076923
530,Independence Steam Electric Station,AR,35.678442,-91.408761,1983,Coal,1800,3136187000.0,35188269.116000004,3688666.339,Gas,-46.73902883766867,2618492.0955409096,0.06902745300676978,0.06640896091122886,Coal→Gas,117664638.94299999,2769.2307692307695
860,Grays Ferry Cogeneration,PA,39.942219,-75.188069,1997,Gas_SC,192,865346000.0,12846683.748,638441.926,Gas,-46.37679465253265,343156.2810813933,0.06937060928785117,0.06902745300676978,Gas_SC→Gas,118303080.86899999,295.38461538461536
508,John Twitty Energy Center,MO,37.151706,-93.38804,1976,Coal,603,1828216000.0,17677672.701,1796233.656,Gas,-45.98568784623266,1172383.8426183984,0.07054299313046956,0.06937060928785116,Coal→Gas,120099314.52499999,927.6923076923076
26,GREC,OK,36.190278,-95.2894,1981,Gas_CC,1734,2615424000.0,17736827.73,1099988.09,Gas,-45.03970509948458,207515.98915756028,0.07075050911962712,0.07054299313046956,Gas_CC→Gas,121199302.615,2667.6923076923076
572,San Jacinto Steam Electric Station,TX,29.694838,-95.040622,1995,Gas_SC,176,932261000.0,12785306.369,759890.8809999999,Gas,-44.53031769348522,441771.5499838917,0.071192280669611,0.07075050911962712,Gas_SC→Gas,121959193.49599999,270.7692307692308
51,Martin Drake,CO,38.824444,-104.833333,1962,Gas_SC,257,449750000.0,5251736.758,504985.454,Gas,-44.37793640050251,351515.37520822964,0.07154379604481924,0.071192280669611,Gas_SC→Gas,122464178.94999999,395.38461538461536
113,Dallman,IL,39.754803,-89.602389,1968,Coal,617,916183000.0,9252006.177,946787.427,Gas,-43.9542230596623,634154.4593564635,0.07217795050417569,0.07154379604481924,Coal→Gas,123410966.37699999,949.2307692307692
732,Hopewell Cogeneration,VA,37.291667,-77.281111,1990,Gas_CC,399,1501401000.0,17264209.884,1025984.208,Gas,-42.479082609685015,513654.8477597713,0.07269160535193546,0.07217795050417569,Gas_CC→Gas,124436950.585,613.8461538461539
433,Edgewater,WI,43.715142,-87.705863,1951,Coal,833,1189922000.0,12373316.499,1297712.24,Gas,-40.31084976106607,891670.165300587,0.07358327551723605,0.07269160535193546,Coal→Gas,125734662.82499999,1281.5384615384614
313,R M Heskett,ND,46.8669,-100.8836,1954,Coal,203,459560000.0,5172104.727,561996.822,Gas,-40.00405746989626,405179.2357642113,0.07398845475300025,0.07358327551723605,Coal→Gas,126296659.64699998,312.3076923076923
