,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red,ori_rep,cum_emission,cum_red,cum_red_prev
408,V H Braunig,TX,29.2567,-98.3825,1966,Gas_SC,1138,4133757000.0,32127964.626,1909358.638,Gas,57.64017136568485,498503.7064307898,Gas_Gas,815340685.7499995,0.5058022710699625,0.5053037673635317
1043,Gans,PA,39.7475,-79.838888,2000,Gas_SC,86,207691000.0,2013410.143,119653.753,Gas,59.141096151509245,48768.6304365448,Gas_Gas,815460339.5029995,0.505851039700399,0.5058022710699625
44,Haynes,CA,33.764741,-118.09913,1962,Gas_SC,2882,3802589000.0,28051436.0,1636605.754,Gas,61.157280735982965,338778.7546430393,Gas_Gas,817096945.2569995,0.506189818455042,0.505851039700399
1117,Blue Spruce Energy Center,CO,39.747875,-104.681404,2003,Gas_SC,396,521191000.0,6192582.07,368052.31,Gas,61.976051530388325,190169.3592993448,Gas_Gas,817464997.5669994,0.5063799878143413,0.506189818455042
917,Manchief Electric Generating Station,CO,40.217143,-103.68504,2000,Gas_SC,300,470307000.0,4941013.271,293636.626,Gas,62.58829398333114,133120.42964362958,Gas_Gas,817758634.1929995,0.506513108243985,0.5063799878143413
1142,Hardin Generator Project,MT,45.7578,-107.6,2006,Coal,115,62035000.0,764993.942,79515.822,Gas,62.67990352172223,58343.221462548,Coal_Gas,817838150.0149995,0.5065714514654476,0.506513108243985
1235,John W Turk Jr Power Plant,AR,33.649722,-93.811944,2012,Coal,609,3751582000.0,32814037.894,3441534.109,Gas,62.81427032362127,2161115.84399645,Coal_Gas,821279684.1239995,0.508732567309444,0.5065714514654476
656,Sumpter,MI,42.167,-83.5318,2002,Gas_SC,340,352070000.0,4396849.717,261295.699,Gas,64.55768592316664,141133.895643496,Gas_Gas,821540979.8229995,0.5088737012050875,0.508732567309444
586,SCA Cogen 2,CA,38.530943,-121.400128,1997,Gas_CC,191,669426000.0,5791207.806,344162.804,Gas,64.60366002488995,115687.11628525282,Gas_Gas,821885142.6269995,0.5089893883213727,0.5088737012050875
570,Almond Power Plant,CA,37.5744,-120.985,1996,Gas_SC,223,266714000.0,2568416.243,152638.392,Gas,67.52456901853894,61608.6671713392,Gas_Gas,822037781.0189995,0.5090509969885441,0.5089893883213727
1247,Longview Power Plant,WV,39.707893,-79.958974,2011,Coal,807,5487405000.0,46366753.596,4757227.216,Gas,68.5502444938004,2884371.021074284,Coal_Gas,826795008.2349994,0.5119353680096184,0.5090509969885441
462,Manatee,FL,27.6058,-82.3456,1976,Gas_SC,2949,9844684000.0,74676196.824,4450233.3780000005,Gas,69.84191079187991,1090233.994596356,Gas_Gas,831245241.6129994,0.5130256020042148,0.5119353680096184
951,Springdale 1 & 2,PA,40.546667,-79.768333,1999,Gas_SC,86,170621000.0,1629611.879,96846.165,Gas,70.49107715642039,38613.0663250488,Gas_Gas,831342087.7779994,0.5130642150705398,0.5130256020042148
1300,W.A. Parish Carbon Capture Plant,TX,29.475278,-95.634167,2013,Gas_SC,102,154859000.0,1955909.002,116237.519,Gas,71.81991189831459,63384.0049090952,Gas_Gas,831458325.2969995,0.5131275990754489,0.5130642150705398
926,Hawk Road Facility,GA,33.358472,-84.991391,2001,Gas_SC,495,643567000.0,7035119.319,418089.721,Gas,74.410410548536,198439.73292735763,Gas_Gas,831876415.0179994,0.5133260388083764,0.5131275990754489
35,AES Huntington Beach LLC,CA,33.6439,-117.9792,1958,Gas_SC,1021,1322790000.0,9458494.236,562099.998,Gas,77.87386300227034,110630.59742071206,Gas_Gas,832438515.0159994,0.513436669405797,0.5133260388083764
302,Asheville,NC,35.4731,-82.5417,1964,Gas_CC,1421,3057631000.0,22039315.643,1319492.146,Gas,78.17658777173844,275919.97296977683,Gas_Gas,833758007.1619995,0.5137125893787667,0.513436669405797
1111,West Valley Generation Project,UT,40.6667,-112.0317,2001,Gas_SC,215,330479000.0,3349995.483,199087.061,Gas,85.6832058851389,86294.2850990312,Gas_Gas,833957094.2229995,0.5137988836638658,0.5137125893787667
1033,Armstrong,PA,40.638021,-79.351725,2002,Gas_SC,688,1193104000.0,11962091.217,711238.865,Gas,86.18696687605278,304031.41127813124,Gas_Gas,834668333.0879995,0.5141029150751439,0.5137988836638658
733,Bear Mountain Limited,CA,35.419181,-118.926643,1995,Gas_SC,46,43642000.0,397448.05,23620.25,Gas,87.62796067523216,8725.1966808176,Gas_Gas,834691953.3379995,0.5141116402718248,0.5141029150751439
877,Rio Bravo,NM,35.026,-106.644,2000,Gas_SC,150,131297000.0,1508569.722,89766.982,Gas,89.67576153681946,44955.199413301605,Gas_Gas,834781720.3199995,0.514156595471238,0.5141116402718248
488,Fort St Vrain,CO,40.2461,-104.8742,1996,Gas_CC,1147,3805730000.0,30889043.449,1835692.174,Gas,90.99231124899812,536793.1485563442,Gas_Gas,836617412.4939995,0.5146933886197944,0.514156595471238
0,Barry,AL,31.0069,-88.0103,1954,Coal,2839,11673453000.0,91895874.8,6846726.2,Gas,91.52939488720196,2862566.334412499,Coal_Gas,843464138.6939995,0.5175559549542069,0.5146933886197944
856,Goal Line LP,CA,33.1185,-117.0995,1994,Gas_CC,51,20729000.0,170920.884,10156.825,Gas,93.77789101357007,3081.9989092312007,Gas_Gas,843474295.5189996,0.5175590369531162,0.5175559549542069
39,Mountainview Generating Station,CA,34.0818,-117.2418,1957,Gas_CC,1164,2973461000.0,21384891.706,1270879.594,Gas,95.449749258117,256034.71664540085,Gas_Gas,844745175.1129996,0.5178150716697616,0.5175590369531162
83,P L Bartow,FL,27.859535,-82.601759,1958,Gas_CC,1966,7013834000.0,51241127.322,3045188.213,Gas,99.8566972024421,651360.4461264755,Gas_Gas,847790363.3259996,0.518466432115888,0.5178150716697616
894,Brownsville Peaking Power,TN,35.5438,-89.198,1999,Gas_SC,460,334949000.0,3834429.612,227873.668,Gas,100.37723586897859,113555.27713324722,Gas_Gas,848018236.9939996,0.5185799873930212,0.518466432115888
1171,Bluffview,NM,36.716628,-108.215282,2005,Gas_CC,67,378099000.0,3146952.191,187015.089,Gas,104.33355382540847,57969.564850567214,Gas_Gas,848205252.0829996,0.5186379569578718,0.5185799873930212
1072,Magnolia Power Plant,MS,34.835,-89.2026,2003,Gas_CC,1002,5376643000.0,39801866.898,2365371.562,Wind,104.8667254819186,2365371.562,Gas_Wind,850570623.6449996,0.5210033285198719,0.5186379569578718
1263,Pueblo Airport Generating Station,CO,38.320833,-104.52639,2012,Gas_SC,540,994835000.0,10597713.178,629757.708,Gas,105.00006873496147,290219.639882388,Gas_Gas,851200381.3529996,0.5212935481597543,0.5210033285198719
1242,Deer Creek Station,SD,44.290833,-96.526667,2012,Gas_CC,324,781776000.0,6080891.311,361376.841,Wind,105.89747088803622,361376.841,Gas_Wind,851561758.1939995,0.5216549250007543,0.5212935481597543
1078,Ouachita,LA,32.7061,-92.0683,2002,Gas_CC,903,3486067000.0,26487928.882,1574139.764,Wind,106.54286550198223,1574139.764,Gas_Wind,853135897.9579996,0.5232290647647543,0.5216549250007543
999,TVA Southaven Combined Cycle,MS,34.9939,-90.0378,2003,Gas_CC,903,4825238000.0,32473408.66,1929843.826,Wind,108.61148387322235,1929843.826,Gas_Wind,855065741.7839996,0.5251589085907542,0.5232290647647543
309,Buck,NC,35.7133,-80.3767,1941,Gas_CC,1169,3978445000.0,27054524.116,1607803.927,Wind,108.94563713659251,1607803.927,Gas_Wind,856673545.7109996,0.5267667125177542,0.5251589085907542
1039,Sugar Creek Power,IN,39.3931,-87.5108,2002,Gas_CC,1127,3416457000.0,23716141.326,1409419.3,Wind,109.12842889474643,1409419.3,Gas_Wind,858082965.0109996,0.5281761318177542,0.5267667125177542
588,St Francis Energy Facility,MO,36.5852,-90.1779,1999,Gas_CC,506,985606000.0,7230221.97,429682.715,Wind,109.42417881016743,429682.715,Gas_Wind,858512647.7259996,0.5286058145327542,0.5281761318177542
842,Orlando Cogen LP,FL,28.442623,-81.412343,1993,Gas_CC,122,971585000.0,7335540.345,435944.713,Gas,109.48739199224738,104341.890509788,Gas_Gas,858948592.4389997,0.528710156423264,0.5286058145327542
1048,RockGen Energy Center,WI,42.9767,-89.0492,2001,Gas_SC,561,466185000.0,4971121.011,295658.987,Wind,109.57983197068347,295658.987,Gas_Wind,859244251.4259996,0.5290058154102639,0.528710156423264
1123,Harrison County Power Project,TX,32.3958,-94.4367,2003,Gas_CC,570,2993085000.0,21130361.77,1255745.497,Wind,110.07220946019623,1255745.497,Gas_Wind,860499996.9229996,0.530261560907264,0.5290058154102639
85,Lansing Smith,FL,30.2686,-85.7003,1965,Gas_CC,999,5059620000.0,35228323.383,2093567.51,Wind,110.2786165859197,2093567.51,Gas_Wind,862593564.4329996,0.532355128417264,0.530261560907264
1290,Panda Sherman Power Station,TX,33.582573,-96.617893,2014,Gas_CC,803,2800004000.0,19063492.143,1132914.982,Wind,110.43249844567352,1132914.982,Gas_Wind,863726479.4149996,0.5334880433992639,0.532355128417264
311,Dan River,NC,36.4862,-79.7208,1949,Gas_CC,1084,4600143000.0,32132747.475,1909590.869,Wind,111.06614272757552,1909590.869,Gas_Wind,865636070.2839996,0.5353976342682639,0.5334880433992639
1120,"Pastoria Energy Facility, LLC",CA,34.9556,-118.844,2005,Gas_CC,779,4041414000.0,33505208.942,1991171.23,Gas,111.30809169286152,611833.0462574994,Gas_Gas,867627241.5139996,0.5360094673145215,0.5353976342682639
925,Wolf Hollow I LP,TX,32.33422,-97.731686,2003,Gas_CC,786,2140053000.0,15627527.446,928720.487,Wind,111.35002047971895,928720.487,Gas_Wind,868555962.0009996,0.5369381878015215,0.5360094673145215
1052,Washington Energy Facility,OH,39.58,-81.6564,2002,Gas_CC,713,5115020000.0,36337256.795,2159466.981,Wind,111.51232505934192,2159466.981,Gas_Wind,870715428.9819995,0.5390976547825214,0.5369381878015215
1228,Gateway Generating Station,CA,38.0175,-121.7587,2009,Gas_CC,619,2921497000.0,21186064.809,1259066.458,Wind,111.95766816642546,1259066.458,Gas_Wind,871974495.4399995,0.5403567212405214,0.5390976547825214
681,Pouch,NY,40.6182,-74.06849,2001,Gas_SC,47,70294000.0,656805.624,39045.315,Wind,112.00903118479172,39045.315,Gas_Wind,872013540.7549995,0.5403957665555214,0.5403567212405214
619,Ladysmith,VA,38.0722,-77.5133,2001,Gas_SC,890,1184227000.0,11435831.524,682849.364,Wind,112.0146312876089,682849.364,Gas_Wind,872696390.1189995,0.5410786159195213,0.5403957665555214
1314,Oregon Clean Energy Center,OH,41.667928,-83.443664,2017,Gas_CC,1061,5813670000.0,38070986.59,2262502.392,Wind,112.29981319335924,2262502.392,Gas_Wind,874958892.5109994,0.5433411183115213,0.5410786159195213
1027,Delta Energy Center,CA,38.0169,-121.8439,2002,Gas_CC,943,4004527000.0,27467300.377,1632335.473,Wind,112.75760610654731,1632335.473,Gas_Wind,876591227.9839995,0.5449734537845213,0.5433411183115213
1056,Carville Energy LLC,LA,30.2294,-91.065,2003,Gas_CC,555,2712275000.0,20606522.516,1224614.117,Wind,112.83796871369438,1224614.117,Gas_Wind,877815842.1009995,0.5461980679015214,0.5449734537845213
1181,CPV Towantic Energy Center,CT,41.481243,-73.123108,2018,Gas_CC,840,5452943000.0,35875057.064,2132176.236,Wind,113.34010448358875,2132176.236,Gas_Wind,879948018.3369994,0.5483302441375213,0.5461980679015214
1297,Brunswick County Power Station,VA,36.765,-77.713889,2016,Gas_CC,1470,10165534000.0,69586192.378,4135381.48,Wind,113.48674335050113,4135381.48,Gas_Wind,884083399.8169994,0.5524656256175213,0.5483302441375213
1047,Columbia Energy Center (SC),SC,33.8697,-81.0178,2004,Gas_CC,668,2980152000.0,23892419.4,1364928.278,Wind,114.19617393993043,1364928.278,Gas_Wind,885448328.0949994,0.5538305538955213,0.5524656256175213
967,Hinds Energy Facility,MS,32.378969,-90.219906,2001,Gas_CC,599,3086898000.0,20977381.988,1246659.052,Wind,115.2172239177767,1246659.052,Gas_Wind,886694987.1469995,0.5550772129475213,0.5538305538955213
1326,Lackawanna Energy Center,PA,41.471389,-75.544167,2018,Gas_CC,1665,9442190000.0,61894648.057,3678313.685,Wind,115.26262267937432,3678313.685,Gas_Wind,890373300.8319994,0.5587555266325213,0.5550772129475213
1275,Garrison Energy Center LLC,DE,39.187195,-75.499396,2015,Gas_CC,361,1620585000.0,11074302.338,658512.961,Wind,115.82026662480872,658512.961,Gas_Wind,891031813.7929994,0.5594140395935212,0.5587555266325213
1038,Cottonwood Energy Project,TX,30.2588,-93.7353,2003,Gas_CC,1428,6305658000.0,45079097.467,2678989.193,Wind,116.09797874581746,2678989.193,Gas_Wind,893710802.9859993,0.5620930287865212,0.5594140395935212
1091,"Waterford Power, LLC",OH,39.5333,-81.7178,2003,Gas_CC,921,6800228000.0,46402092.654,2757610.524,Wind,116.10354138226042,2757610.524,Gas_Wind,896468413.5099994,0.5648506393105213,0.5620930287865212
1288,Lodi Energy Center,CA,38.088056,-121.3875,2012,Gas_CC,288,484453000.0,5065499.259,301036.417,Gas,116.89606022486001,135692.17829329844,Gas_Gas,896769449.9269994,0.5649863314888146,0.5648506393105213
75,Cape Canaveral,FL,28.4698,-80.7644,1965,Gas_CC,2099,6512104000.0,41643131.499,2477298.379,Wind,117.08075581558641,2477298.379,Gas_Wind,899246748.3059994,0.5674636298678145,0.5649863314888146
987,Santa Rosa Energy Center,FL,30.5664,-87.115,2003,Gas_CC,274,1558289000.0,11160881.175,663271.781,Wind,117.24562757734131,663271.781,Gas_Wind,899910020.0869994,0.5681269016488145,0.5674636298678145
1154,Silverhawk,NV,36.4078,-114.9606,2004,Gas_CC,664,2626535000.0,19774016.517,1175139.812,Wind,117.31880419861442,1175139.812,Gas_Wind,901085159.8989995,0.5693020414608146,0.5681269016488145
625,Holden,MO,38.7538,-93.9983,2002,Gas_SC,321,240843000.0,2771409.671,164764.537,Wind,117.48179014647924,164764.537,Gas_Wind,901249924.4359994,0.5694668059978145,0.5693020414608146
463,Martin,FL,27.0536,-80.5628,1980,Gas_CC,6069,11444544000.0,78574021.87,4670052.302,Gas,117.58910478311063,764019.2812005635,Gas_Gas,905919976.7379994,0.570230825279015,0.5694668059978145
847,Saranac Facility,NY,44.7132,-73.4557,1994,Gas_CC,285,35602000.0,318655.21900000004,18937.01,Gas,117.61960399411821,6786.015813905598,Gas_Gas,905938913.7479994,0.570237611294829,0.570230825279015
927,Hays Energy Project,TX,29.7806,-97.9894,2002,Gas_CC,986,2482393000.0,18268292.329,1085662.021,Wind,117.70082711343946,1085662.021,Gas_Wind,907024575.7689995,0.571323273315829,0.570237611294829
360,W S Lee,SC,34.6022,-82.435,1951,Gas_CC,1402,6188730000.0,43079081.452,2560892.822,Wind,118.01545329339223,2560892.822,Gas_Wind,909585468.5909995,0.5738841661378291,0.571323273315829
1189,McIntosh Combined Cycle Facility,GA,32.3478,-81.1817,2005,Gas_CC,1374,8722374000.0,60743931.837,3609919.419,Wind,118.2256046103928,3609919.419,Gas_Wind,913195388.0099995,0.5774940855568291,0.5738841661378291
1110,Perryville Power Station,LA,32.6908,-92.0183,2001,Gas_CC,822,3268537000.0,22919726.695,1362091.052,Wind,118.77818080066754,1362091.052,Gas_Wind,914557479.0619996,0.5788561766088292,0.5774940855568291
1328,"Clean Energy Future-Lordstown, LLC",OH,41.14889,-80.85162,2018,Gas_CC,962,6311142000.0,41547270.53,2469104.682,Wind,118.95492190945104,2469104.682,Gas_Wind,917026583.7439996,0.5813252812908292,0.5788561766088292
660,Greater Des Moines,IA,41.5563,-93.5283,2003,Gas_CC,575,457689000.0,4992929.627,296722.743,Wind,119.43086975602385,296722.743,Gas_Wind,917323306.4869996,0.5816220040338292,0.5813252812908292
841,Mulberry Cogeneration Facility,FL,27.8489,-81.8775,1994,Gas_CC,125,473102000.0,3516748.231,208992.09,Wind,119.50685827055622,208992.09,Gas_Wind,917532298.5769997,0.5818309961238293,0.5816220040338292
1191,Faribault Energy Park,MN,44.3356,-93.290556,2005,Gas_CC,334,730686000.0,5139678.28,305444.77,Wind,119.56722260448018,305444.77,Gas_Wind,917837743.3469996,0.5821364408938292,0.5818309961238293
80,Sanford,FL,28.8419,-81.3256,1959,Gas_CC,2532,9918293000.0,67973650.826,4039583.507,Wind,119.67568590075815,4039583.507,Gas_Wind,921877326.8539996,0.5861760244008292,0.5821364408938292
1070,Central Alabama Generating Station,AL,32.6497,-86.74,2003,Gas_CC,927,5408761000.0,40248912.806,2391941.2970000003,Wind,120.04549170159441,2391941.2970000003,Gas_Wind,924269268.1509997,0.5885679656978292,0.5861760244008292
923,Rio Nogales Power Project,TX,29.593056,-97.973215,2002,Gas_CC,940,4406314000.0,29134738.74,1731435.086,Wind,120.2867517437181,1731435.086,Gas_Wind,926000703.2369996,0.5902994007838293,0.5885679656978292
649,Solway CT,MN,47.544582,-95.129652,2003,Gas_SC,51,56922000.0,523406.292,31105.411,Wind,120.37034473268767,31105.411,Gas_Wind,926031808.6479996,0.5903305061948292,0.5902994007838293
875,De Pere Energy Center,WI,44.44861,-88.07204,1999,Gas_SC,192,127959000.0,1335709.702,79382.394,Wind,120.51013644044652,79382.394,Gas_Wind,926111191.0419997,0.5904098885888293,0.5903305061948292
940,Acadia Energy Center,LA,30.428611,-92.413056,2002,Gas_CC,1388,6130920000.0,40352690.487,2398103.372,Wind,122.44650712751215,2398103.372,Gas_Wind,928509294.4139997,0.5928079919608292,0.5904098885888293
1316,Wolf Hollow II,TX,32.337679,-97.734612,2017,Gas_CC,1231,5477361000.0,36496565.495,2168936.036,Wind,122.5972991003471,2168936.036,Gas_Wind,930678230.4499997,0.5949769279968292,0.5928079919608292
1159,Jasper,SC,32.3594,-81.1242,2004,Gas_CC,999,5393716000.0,37546655.606,2231415.451,Wind,122.6242263826564,2231415.451,Gas_Wind,932909645.9009997,0.5972083434478292,0.5949769279968292
1259,CPV Valley Energy Center,NY,41.4122,-74.4378,2018,Gas_CC,770,4753565000.0,32491852.21,1930961.797,Wind,122.68018109466546,1930961.797,Gas_Wind,934840607.6979997,0.5991393052448293,0.5972083434478292
992,Gleason Generating Facility,TN,36.2454,-88.612,2000,Gas_SC,567,470362000.0,4899365.157,291158.105,Wind,122.85760789086807,291158.105,Gas_Wind,935131765.8029997,0.5994304633498293,0.5991393052448293
882,Pasadena Cogeneration,TX,29.72475,-95.176479,1998,Gas_CC,815,4292438000.0,28465346.669,1691662.0699999998,Wind,122.94277896342263,1691662.0699999998,Gas_Wind,936823427.8729998,0.6011221254198293,0.5994304633498293
1037,Jack Fusco Energy Center,TX,29.4731,-95.6244,2003,Gas_CC,1075,3527252000.0,24895043.695,1479473.957,Wind,123.27946155590985,1479473.957,Gas_Wind,938302901.8299998,0.6026015993768293,0.6011221254198293
874,Dighton Power Plant,MA,41.8312,-71.1239,1999,Gas_CC,200,216922000.0,1689282.333,100391.37,Wind,123.41294702136693,100391.37,Gas_Wind,938403293.1999998,0.6027019907468294,0.6026015993768293
590,Washington County Cogeneration Facility,AL,31.2504,-88.0156,1999,Gas_CC,121,1065946000.0,7939410.125,471835.7,Wind,123.48172541905359,471835.7,Gas_Wind,938875128.8999999,0.6031738264468295,0.6027019907468294
1099,Fayette Energy Facility,PA,39.8592,-79.9182,2003,Gas_CC,643,5089241000.0,35518017.135,2110784.554,Wind,123.94667854347522,2110784.554,Gas_Wind,940985913.4539999,0.6052846110008294,0.6031738264468295
986,Hog Bayou Energy Center,AL,30.7478,-88.0575,2001,Gas_CC,280,1679333000.0,12651626.193,751871.215,Wind,124.03760725389263,751871.215,Gas_Wind,941737784.6689999,0.6060364822158295,0.6052846110008294
1090,"Lawrenceburg Power, LLC",IN,39.0911,-84.8669,2004,Gas_CC,1232,8780279000.0,62865153.946,3735983.92,Wind,124.15458610072295,3735983.92,Gas_Wind,945473768.5889999,0.6097724661358295,0.6060364822158295
942,South Point Energy Center,AZ,34.8678,-114.5317,2001,Gas_CC,708,3164007000.0,23297818.77,1384558.425,Wind,125.04726114889299,1384558.425,Gas_Wind,946858327.0139998,0.6111570245608294,0.6097724661358295
1306,Carty Generating Station,OR,45.698611,-119.813056,2016,Gas_CC,500,3043849000.0,21777896.346,1294229.099,Wind,125.19938728627243,1294229.099,Gas_Wind,948152556.1129998,0.6124512536598293,0.6111570245608294
1044,Union Power Station,AR,33.296146,-92.589364,2003,Gas_CC,2428,9809940000.0,70151888.792,4169027.528,Wind,125.29353650270501,4169027.528,Gas_Wind,952321583.6409998,0.6166202811878294,0.6124512536598293
1257,Dave Gates Generating Station,MT,46.104713,-112.876605,2011,Gas_SC,201,186002000.0,2343425.061,139263.304,Wind,126.52342940003055,139263.304,Gas_Wind,952460846.9449998,0.6167595444918293,0.6166202811878294
858,Hermiston Generating Plant,OR,45.8042,-119.37,1996,Gas_CC,620,2268727000.0,17452436.488,1037181.353,Gas,126.71389873892751,262862.8150854056,Gas_Gas,953498028.2979999,0.6170224073069148,0.6167595444918293
990,"Darby Power, LLC",OH,39.7139,-83.1778,2001,Gas_SC,564,413160000.0,4756106.0,281152.9,Wind,127.79977961187683,281152.9,Gas_Wind,953779181.1979998,0.6173035602069148,0.6170224073069148
1128,Quantum Choctaw Power LLC,MS,33.3792,-89.2089,2006,Gas_CC,850,3036637000.0,21958130.614,1304939.435,Wind,127.82338137728475,1304939.435,Gas_Wind,955084120.6329998,0.6186084996419148,0.6173035602069148
1017,Channel Energy Center LLC,TX,29.7189,-95.2319,2001,Gas_CC,923,6321357000.0,41304301.868,2454647.917,Wind,128.08021361465126,2454647.917,Gas_Wind,957538768.5499998,0.6210631475589148,0.6186084996419148
1068,Elgin Energy Center LLC,IL,42.000061,-88.244572,2002,Gas_SC,540,390722000.0,4420334.302,262695.088,Wind,128.49175617304059,262695.088,Gas_Wind,957801463.6379999,0.6213258426469148,0.6210631475589148
98,Jack McDonough,GA,33.8239,-84.4758,1963,Gas_CC,3443,18976953000.0,127623709.352,7584444.817,Wind,128.61143948202914,7584444.817,Gas_Wind,965385908.4549999,0.6289102874639149,0.6213258426469148
839,Orange Cogeneration Facility,FL,27.87082,-81.825061,1995,Gas_CC,136,468223000.0,3417799.753,203113.618,Wind,128.6692136138106,203113.618,Gas_Wind,965589022.073,0.6291134010819149,0.6289102874639149
895,Gregory Power Plant,TX,27.88929,-97.258417,2000,Gas_CC,432,645490000.0,4464191.792,265300.42000000004,Wind,129.1147522302466,265300.42000000004,Gas_Wind,965854322.4929999,0.6293787015019149,0.6291134010819149
1098,Apex Generating Station,NV,36.415999,-114.960916,2003,Gas_CC,600,2818786000.0,19243962.735,1143652.533,Wind,129.59673965985832,1143652.533,Gas_Wind,966997975.0259999,0.6305223540349149,0.6293787015019149
1194,Pinelawn Power LLC,NY,40.736611,-73.388424,2005,Gas_CC,82,143942000.0,1132882.995,66999.775,Wind,130.2411476273743,66999.775,Gas_Wind,967064974.8009999,0.6305893538099149,0.6305223540349149
968,Attala,MS,33.0147,-89.6753,2001,Gas_CC,550,1992302000.0,13944152.135,828680.025,Wind,130.28168358345832,828680.025,Gas_Wind,967893654.8259999,0.6314180338349148,0.6305893538099149
79,Riviera,FL,26.7653,-80.0525,1962,Gas_CC,1915,6701391000.0,41590560.008,2474489.893,Wind,130.64493432171267,2474489.893,Gas_Wind,970368144.7189999,0.6338925237279148,0.6314180338349148
638,Joseph J Seymour Power Project,NY,40.6631,-74.0,2001,Gas_SC,94,120366000.0,1123142.414,66746.553,Wind,131.51089679179194,66746.553,Gas_Wind,970434891.2719998,0.6339592702809148,0.6338925237279148
618,Remington,VA,38.5442,-77.7714,2000,Gas_SC,704,720233000.0,7055949.974,419713.811,Wind,131.59227988938667,419713.811,Gas_Wind,970854605.0829998,0.6343789840919147,0.6339592702809148
1319,Greensville County Power Station,VA,36.718236,-77.649559,2018,Gas_CC,1770,10939560000.0,70502052.51,4189822.459,Wind,132.104687605756,4189822.459,Gas_Wind,975044427.5419998,0.6385688065509147,0.6343789840919147
1131,Mint Farm Generating Station,WA,46.138824,-122.985506,2008,Gas_CC,319,1785855000.0,13316884.31,791399.811,Wind,132.95077424067065,791399.811,Gas_Wind,975835827.3529998,0.6393602063619147,0.6385688065509147
952,Caledonia,MS,33.6464,-88.2717,2003,Gas_CC,801,4612607000.0,31395597.479,1865796.315,Wind,133.78238610415298,1865796.315,Gas_Wind,977701623.6679999,0.6412260026769148,0.6393602063619147
609,Sewell Creek Energy,GA,33.9486,-85.2769,2000,Gas_SC,570,426763000.0,4639901.166999999,275741.619,Gas,133.83914385715556,130087.02847586642,Gas_Gas,977977365.2869998,0.6413560897053907,0.6412260026769148
623,Lagoon Creek,TN,35.6578,-89.3964,2001,Gas_SC,1619,3862041000.0,25338618.622,1506225.597,Wind,134.53482802971774,1506225.597,Gas_Wind,979483590.8839998,0.6428623153023907,0.6413560897053907
1085,Goldendale Generating Station,WA,45.8114,-120.833,2004,Gas_CC,302,2020749000.0,13530400.725,804092.6969999999,Wind,134.5379516095043,804092.6969999999,Gas_Wind,980287683.5809999,0.6436664079993907,0.6428623153023907
1031,Luna Energy Facility,NM,32.299349,-107.7834,2006,Gas_CC,650,3392675000.0,23007921.352,1367327.687,Wind,134.61231794331923,1367327.687,Gas_Wind,981655011.2679999,0.6450337356863908,0.6436664079993907
1011,Morgan Energy Center,AL,34.6397,-87.0639,2003,Gas_CC,900,2958429000.0,22287849.863,1324531.448,Wind,134.81417064338942,1324531.448,Gas_Wind,982979542.7159998,0.6463582671343907,0.6450337356863908
1313,Middletown Energy Center,OH,39.465,-84.347778,2018,Gas_CC,543,3469907000.0,23119567.033,1373967.573,Wind,135.28291527904088,1373967.573,Gas_Wind,984353510.2889998,0.6477322347073907,0.6463582671343907
1143,Edgewood Energy LLC,NY,40.7861,-73.2931,2002,Gas_SC,100,91805000.0,864144.7660000001,51354.894,Wind,136.64244864738652,51354.894,Gas_Wind,984404865.1829998,0.6477835896013907,0.6477322347073907
642,North 1st,NY,40.7171,-73.9664,2001,Gas_SC,47,55257000.0,520139.494,30911.431,Wind,137.00117570383597,30911.431,Gas_Wind,984435776.6139998,0.6478145010323907,0.6477835896013907
1166,Wansley Combined Cycle,GA,33.406385,-85.036988,2002,Gas_CC,1238,8625756000.0,58146792.939,3455591.238,Wind,137.30619331926843,3455591.238,Gas_Wind,987891367.8519999,0.6512700922703908,0.6478145010323907
1321,Colorado Bend II,TX,29.289415,-96.065399,2017,Gas_CC,1228,5779141000.0,37756059.193,2243788.309,Wind,137.38296659474838,2243788.309,Gas_Wind,990135156.1609999,0.6535138805793907,0.6512700922703908
632,Terry Bundy Generating Station,NE,40.909653,-96.613086,2003,Gas_CC,212,161554000.0,1617826.487,96150.778,Wind,137.804290387423,96150.778,Gas_Wind,990231306.9389999,0.6536100313573907,0.6535138805793907
644,Chattahoochee Energy Facility,GA,33.4072,-85.0386,2003,Gas_CC,539,3464723000.0,23652938.358,1405661.706,Wind,137.90688542787882,1405661.706,Gas_Wind,991636968.6449999,0.6550156930633907,0.6536100313573907
1299,Charles D. Lamb Energy Center,OK,36.813889,-97.125278,2015,Gas_SC,122,118247000.0,1401776.227,83307.952,Wind,137.92005337586517,83307.952,Gas_Wind,991720276.5969999,0.6550990010153908,0.6550156930633907
1327,Hummel Station LLC,PA,40.839014,-76.825517,2018,Gas_CC,1192,6364545000.0,43394135.915,2578849.0870000003,Wind,138.21044271836695,2578849.0870000003,Gas_Wind,994299125.6839999,0.6576778501023908,0.6550990010153908
1139,Hanging Rock Energy Facility,OH,38.5731,-82.7833,2003,Gas_CC,1426,10207392000.0,70461678.136,4187432.042,Wind,138.43555866195055,4187432.042,Gas_Wind,998486557.726,0.6618652821443908,0.6576778501023908
